استخفاف	Istikhfāf	(Holding in) distain, Despite, Scorn, Humiliation, Abasement							
استدلال	Istidlāl	Reasoning, Argumentation							
استر	Astar	Lining							
استراحت	Istirāhat	Rest, Relaxation, Repose, Retirement							
استربل	Usturbal	Hind-quarters							
استرپ	Astrap	Milky way, Galaxy							
استسقاء	Istisqā ̓	A public prayer for rain	Dropsy						
استعاره	Isti ̒ārah	Metaphor							
استعداد	Isti ̒dād	Talent, Aptitude, Ability							
استعفا	Isti ̒fā	Resignation							
استعلام	Isti ̒lām	Enquiry, Asking for information							
استعمار	Isti ̒mār	Colonization	Colonialism						
استعمارچي	Isti ̒mārchī	Colonialist							
استعماري	Isti ̒mārī	Colonial, Based on colonizing idea.							
استعمال	Isti ̒māl	Use, Usage, Utilization							
استغاثه	Istighās̱ah	Complaint							
استغفار	Astaghfār	Repentance	Asking forgiveness, Deprecation						
استغفرالله	Astaghfirullāh	God forbid							
استغنا	Istighnā	Showing ability to do without, disdaining to receive help, etc. from others.							
استفاده	Istifādah	Taking advantage of, Utilization, Profiting, Use, Making use of.							
استقامت	Istiqāmat	Stability, Firmness, Consistency, Steadiness	Direction						
استقبال	Istiqbāl	Reception, Welcome	Future tense						
استقراء	Istiqrā ̓	Induction							
استقرار	Istiqrār	Stability, Steadiness, Constancy							
استقلال	Istiqlāl	Independence							
استمراري	Istimrārī	Continuous	Progressive, Imperfect (tense)						
استناد	Istinād	Relying							
استنباط	Istinbāt̤	Inference, Conclusion, Indirect comprehension							
استنتاج	Istintāj	Drawing a conclusion, Seeking a result, Inference							
استنجا	Istinjā	Washing oneself after defecating or urinating							
استنساخ	Istinsākh	Transcription, Copying, Multiplication of copies.							
استنشاق	Istinshāq	Drawing up through the nostrils (water, medicine), Sniff							
استنطاق	Istint̤āq	Interrogation, Judicial examination							
استوا	Istiwā	The equator							
استوانه	Istiwāna	Cylinder							
استوګن	Astugan	Resident							
استوګنځی	Astuganżay	Residence, Dwelling place, Abode.							
استوګنه	Astugna/Astugana	Dwelling, Residence							
استول	Astawul	To send, To dispatch							
استولی	Astawulay	Sent							
استهدا	Istihdā	Asking guidance							
استهزا	Istihzā	Mockery, Making fun of							
استهلاک	Istihlāk	Consumption							
استهلاکي	Istihlākī	Consumable							
استیدل	Astidil	To live, To dwell, To reside							
استیضاح	Istīz̤āh	Interpellation, Asking explanation							
استیناف	Istīnāf	An appeal							
اسد	Asad	The fifth month of the solar year, Leo							
اسرار	Asrār	Secrets, Mysteries							
اسرارآمیزه	AsrārĀmizah	Mysterious							
اسرافیل	Isrāfīl	The angel responsible for blowing the trumpet on the resurrection day, Scraph.							
اسراییل	Isrāyīl	Israel							
اسراییلي	Isrāyīlī	Israelite							
اسره	Asrah	Hope, Trust							
اسعار	As ̒ār	Foreign exchange							
اسفالټ	Asfālṭ	Asphalt, Asphalted							
اسفناکه	Asafnākah	Regrettable, Deplorable,							
اسقاط	Isqāt̤	alms distributed at the burial ceremony							
اسقف	Asqaf	‌Bishop							
اسک	Ask	(هسک) See							
اسکان	Askān	Setting							
اسکیرلی	Akiralay	Humble, Weak, Helpless							
اسکیمو	Iskīmu	Eskimo							
اسل	Asal	Fit							
اسلاف	Aslāf	Decessors, Ancestors							
اسلام	Islām	Islam							
اسلامي	Islāmī	Islamic							
اسلحه	Aslihah	Arms, Weapons, Fire-arms							
اسلوب	Aslub	Method, Style							
اسلول	Aslawul	To fit							
اسم	Isim	(Gram.) Noun, Name							
اسماعیلیه	Ismā ̒īlyah	A branch of the Shiite sect.							
اسمان	Asmān	Sky, Heaven							
اسمانڅک	Asmānṡak	High, Very tall, Sky-high, A tall building							
اسمان څکالی	Asmān ṡakālay	Bat							
اسمان کټ	Asmān kaṭ	The Big Dipper, Ursa Major							
اسمان لاره	Asmān lārah	The milky way, The Galaxy							
اسماني	Asmānī	Heavenly, Celestial, Divine	Sky blue						
اسناد	Asnād	Documents							
اسوده	Āsūdah	Reposeful, Comfortable, Quiet, Calm	Well-off, Moderately rich						
اسویلاند	Aswilānd	Grasping, Greedy, Avid, Covetous							
اسویلل	Aswilil	To sigh							
اسویلی	Aswilay	Sigh							
اسهال	Ishāl	Diarrhea							
اسهام	Ashām	Shares							
اسی	Asay	Frost, Frozen dew							
اسي	Asī	Stingy, Miserly							
اسیب	Asib	A kind of kebab made of liver, lung, and sheep fat stuffed in intestines.							
اسیډ	Asīḍ	Acid							
اسیر	Asīr	A captive							
اسیمه	Asīmah	A mare in heat or in the period of sexual excitement.							
اشا	Ashā	An imaginary terrifying being in the form of woman.							
اشاره	Ishārah	Pointing, Sign, Signal, Beckoning, Hint, Insinuation, Allusion	Provocation, Incitement						
اشارت 	 is̱ẖā-rat	Sign, wink, hint, signal, allusion							
اشتباه 	is̱ẖ-tibāʿh 	Doubt, scruple, ambiguity.							
اشتراني	 as̱ẖ-tarānī 	The name of a tribe of Afg̠ẖāns							
اشتغال 	is̱ẖ-tig̠ẖāl 	Occupation, employment, study, business							
اشتوکه 	as̱ẖ-tokaʿh 	Peace, concord, reconciliation							
اشتها 	is̱ẖ-tihā 	Appetite, desire							
اشتهار  	is̱ẖ-tihār	Publication, report, fame, divulging							
آشتي  	ās̱ẖtī	Peace, concord	Amour, intrigue						
اشتیاق  	is̱ẖ-tiyāḳ	Wish, desire, strong inclination							
اشرپئِي 	as̱ẖ-rapaʿī 	The name of a gold coin in value from 17 to 20 rupees							
آشفتګ‍  	ās̱ẖuftagī	Distraction, uneasiness, perturbation, misery							
آشفته  	ās̱ẖuf-tah	Distracted, distressed, miserable, uneasy, disturbed.							
اشک 	as̱ẖk 	A tear							
آشنايِ  	ās̱ẖ-nāʿe	Anacquaintance, a lover, a friend							
آشنائي 	ās̱ẖ-nāʿī 	Acquaintanceship, intimacy, friendship							
اشنغر  	as̱ẖ-nag̠ẖar	The name of a town, consisting of three separate villages, in the Do-ābah of Peś̱ẖāwer.							
آشوب 	ās̱ẖūb 	Clamour, tumult	Storm, tempest.	Terror.	Misfortune				
اشوره  	as̱ẖ-ūraʿh	The first ten days of the month Muḥarram.							
آشول  	ā-s̱ẖol	Noise, tumult, disturbance, outcry, clamour, bustle							
اشیا 	as̱ẖ-yā 	Things, effects.							
اشیانه 	ās̱ẖiyānaʿh 	A bird's nest							
آښل  	āḵ́ẖal	To mix, to mingle (as flour and water for bread), to knead, to leaven, to excite fermentation. Pres.							
آښلي 	āḵ́ẖalī 	Dough							
اصحاب  	aṣ-ḥāb	Lords, masters, companions, friends, apostles.							
اصراف  	iṣ-rāf	Expenditure, waste, prodigality							
اصل  	aṣl	Root, origin, original, foundation, lineage	Capital						
اصلي 	aṣl-ī 	Original, radical, essential, genuine, noble							
اصیل 	aṣīl 	Well-born, noble, genuine							
اضطراب  	iẓ-t̤irāb	Agitation, perturbation, restlessness, distraction, anguish, trouble, chagrin							
اطاعت  	it̤ā-œat	Obeying, submission, reverence, observance							
اطراف 	at̤-rāf 	Sides, skirts, districts, environs, confines.							
اطفال 	at̤-fāl 	Children							
اطلاع 	it̤t̤ilāœ 	Notice, manifesting, declaring, information, knowledge							
اطلس 	at̤-las 	Satin							
اطوار 	at̤-wār 	Manners, behaviours, ways, habits							
اظهار 	iz̤-hār 	Manifestation, revelation, disclosure, publication, display, declaration							
اعتبار  	iœ-tibār	Confidence, trust, faith, belief, credit, reliance.	Taking as an example, reasoning by comparison						
اعتقاد  	iœ-tiḳād	Confidence, faith, trust							
اعتمادي	iœ-timādī 	Trustworthy							
اعجب  	aœ-jab	More, or most wonderful	Wondering, being astonished, causing surprise or admiration; (Fem.)						
اعجوبه  	aœ-jūbah	Wonder, astonishment, miracle, prodigy							
اعراب 	aœ-rāb 	Wild wandering Arabs; the Arabians who live in cities being called عرب							
اعرابي  	aœ-rābī	A wanderer, a vagabond							
اعراض  	iœ-rāẓ	Aversion, avoiding, dislike, averseness							
اعراف  	iœ-rāf	Purgatory, a wall intervening between heaven and hell							
اعزاز 	 iœ-zāz	Honouring, magnifying; respect, honour, attention, esteem							
اعظم 	aœ-z̤am 	Greater, greatest							
اعلا	aœ-lā 	Most high, supreme, high, sublime							
آغاز 	ā-g̠ẖāz 	Beginning, commencement							
اغ دغ  	ag̠ẖ-dug̠ẖ	Deception, deceit, craft, duplicity, cheat, trick, double dealing, cunning							
اغر  	ag̠ẖar	Fitting an arrow to the bow-string ready to shoot							
اغزکيَ  	āg̠ẖ-zakaey	A species of thorny plant							
آغزن 	 āg̠ẖ-zan	Thorny, prickly (as a thorn-tree, etc.)							
آغزي 	āg̠ẖ-zaey 	A thorn, a prickle							
اغږل 	ag̠ẖa-j̱ẕal 	To mix, to mingle (as flour and water in making bread), to knead, to leaven, to excite fermentation							
آغستل  	āg̠ẖustal	To dress, to clothe, to array, to attire, to apparel, to accoutre, to wrap up, to envelope							
آغستليَ 	āg̠ẖustalaey 	Dressed, attired, clothed, arrayed, accoutred, enveloped							
آغستول  	āg̠ẖustawul	To cause to dress, attire, array, etc.; to dress out, to decorate							
اغلب 	ag̠ẖlab 	Superior, stronger; adv. Most likely							
آغله  	āg̠ẖalah	Pleasing, handsome, good- looking, agreeable							
آغليَ  	āg̠ẖalaey	Pleasing, agreeable, gratifying	Good, excellent, prime						
آغوستل  	āg̠ẖostal	To dress, to clothe, to array, to accoutre, etc.							
آغوستنه 	āg̠ẖostanaʿh 	Dress, clothing, raiment, apparel, costume, habiliment, uniform, etc. 							
آغوش  	āg̠ẖos̱ẖ	The embrace, the side, the space between the bosom and the arms	An armful						
اغیار 	ag̠ẖ-yār 	Stranger, foreigner, a rival, an unknown person							
اغیړ  	a-g̠ẖeṟṟ	Indigestion, flatulence, dyspepsia							
اغیړل 	a-g̠ẖeṟṟal 	To trouble or afflict with indigestion or dyspepsia							
اغیړليَ  	ag̠ẖeṟṟalaey	Troubled with dyspepsia, dyspeptic							
اغیړي 	ag̠ẖeṟṟaey 	Dyspeptic							
آفت  	āfat	Calamity, misfortune, wretchedness							
آفتاب  	āf-tāb	The sun, sunshine							
آفتابه 	āf-tābaʿh 	An ewer, a kind of pitcher							
آفتابي 	āf-tābī 	Solar, of the sun	Faded, yellow						
افتاده  	uf-tādah	(P. fallen, descended) Humble, meek							
افروز  	afroz	Illuminating, enlightening, kindling							
افرا 	af-rā 	The name of a demon							
افراط 	if-rāt̤ 	Excess, superfluity, abundance							
آفریدګار 	āfrīd-gār 	The creator							
آفریده 	āf-rīdah 	Created, creature							
آفریدي 	āf-rīdī 	The name of a tribe of Afg̠ẖāns, notorious robbers, the bug-bear of the Peś̱ẖāwerīs							
آفرین 	āf-rīn 	Praise, applause, acclamation							
آفسانه 	af-sānaʿh 	A tale, story, romance, fiction							
افسر 	af-sar 	A crown, a diadem							
افسرده 	af-surdah 	Frozen, withered, faded; dispirited, dejected, melancholy, low-spirited							
افسوس 	af-sos 	Sorrow, concern, regret, vexation							
افسون  	af-sūn	Incantation, a spell, enchantment, sorcery, fascination							
افشان 	af-s̱ẖān 	Scattering, shedding, dispersing							
افضل  	af-ẓal	More or most eminent, pre-eminent	A proper name						
افغان 	af-g̠ẖān 	Afghan, a citizen of Afghanistan							
افق 	ufuḳ 	The horizon	A tract or region of the earth						
افګار 	af-gār 	Wounded							
افلاس  	if-lās	Penury, poverty, indigence, bankruptcy							
افلاطون 	af-lāt̤ūn 	Plato							
افلاك 	af-lāk 	The heavens, celestial orbs or spheres							
افليج  	if-līj	Paralysis							
افيون 	af-yūn 	Opium							
افيوني 	af-yūnī 	An opium-eater, a sot							
اقامت  	iḳā-mat	Resting, staying, abode, residence, dwelling	Being earnest in prayer or supplication, rising up and sitting down in prayer						
اقبال 	iḳ-bāl 	Prosperity, good fortune, auspices							
اقتدا 	iḳ-tidā	Imitation, following							
اقدس 	aḳ-das 	Very or most holy, most sacred							
اقرار  	iḳ-rār	Confession, avowal, affirmation, confirmation, agreement, attestation, assertion							
اقران 	aḳ-rān 	Equals, cotemporaries							
اقرب 	aḳ-rab 	More or most near, nearer, nearest	Wretched, unfortunate, wicked, miserable						
اقربا 	aḳ-ribā 	Kindred, relations, friends, allies							
اقليم  	iḳ-līm	Clime, region, country, climate							
اقوام  	aḳ-wām	Tribes, people, nations, castes							
اکا 	a-kā 	An uncle, a paternal uncle							
اکبر  	ak-bar	Greater, very great, greatest							
اکثر  	ak-s̤ar	Most, very much, many, much, frequent	adv. Generally, for the most part, frequently, mostly						
اکر 	ak-ar 	Giddiness, swimming of the head							
اکرام 	ik-rām 	Honouring, complimenting, treating with attention; ceremony, veneration, respect							
اکراه 	ik-rāh 	Aversion, abhorrence, detestation, horror, forcing against one's will							
اکرم  	ak-ram	Merciful, very kind, bountiful, generous							
اکنون  	ak-nūn	Now, at this time							
اکو بکو  	akū-bakū	The name of a bird whose voice is imitated by these words: hence the name	A play amongst children						
اکوخيل  	ako-ḵẖel	The name of an Afg̠ẖān tribe, a male of the tribe.							
اکوړ 	akoṟṟ 	A walnut							
اکوړه 	ako-ṟṟaʿh 	The name of a town about half way between Aṯṯak and Peś̱ẖāwer, the chief place of the Ḵẖaṯṯak tribe.							
اکوړيَ  	ako-ṟṟaey	Red leather or morocco							
اکوزي 	ako-zī 	The name of an Afg̠ẖān tribe.							
آګاه  	ā-gāh	Informed of, acquainted with, intelligent, aware							
آګر 	ā-gar 	A kind of perfume, aloe- wood							
اګر 	agar 	If							
اګر  	agar	A slave, a captive							
اګرچه 	agar-c̱ẖih 	Although, though, notwithstanding							
اګراميَ 	ag-ramaey 	A yawn, a gape. 2. A belch, eructation							
اګن 	a-gan 	The name of a kind of lark (Alauda aggia. Buch.)							
اګواږئِي 	ag-wāṟṟaʿī 	The head ropes for picketing a horse.							
آګه 	ā-gah 	Informed							
اګئِي 	a-gaʿī 	The egg of any bird							
اګئيل  	age-yil	To chafe, to taunt, to irritate, to excite, to rouse, to twit, to play upon	To sew up, to stop up (as the mouth of a sack).						
آل 	āl 	Children, family, race, progeny, offspring, dynasty							
الا 	illā 	If not, if, besides, except, otherwise, else, but, unless							
آلات  	ā-lāt	Tools, instruments, utensils							
الاج 	a-lāj 	A comber or carder of cotton							
الاجي 	a-lājī 	An instrument for separating the cotton from the seed							
الاچي 	ilā-c̱ẖī 	Cardamoms							
الاستي  	a-lāstī	Absent, invisible, the invisible world							
الاو 	alā-o 	A bonfire							
الاهي 	ilā-hī 	Divine	Oh my God!						
البته 	al-battah 	Certainly, indeed, positively, really, absolutely							
